"VENDOR PART#","MANUFACTURER PART #","DESCRIPTION","MSRP","CONTRACT_PRICE","QUANTITY ON HAND","MANUFACTURER_NAME","CATEGORY","SERIAL_FLAG","WEIGHT"
"HSM-SVCCN80EXW2","SVCCN80-EXW2","CN80 BASIC 1YR STD + 1 YR EXT WARR","86.00","55.73","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCN80EXW3","SVCCN80-EXW3","CN80 BASIC 1YR STD + 2 YR EXT WARR","172.00","111.46","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT402FC1R","SVCCT40-2FC1R","CT40 PLUS 2 DAY 1YR RENEWAL","109.00","70.64","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT402FC2R","SVCCT40-2FC2R","CT40 PLUS 2 DAY 2YR RENEWAL","217.00","140.63","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT402FC3","SVCCT40-2FC3","CT40 PLUS 2 DAY 3YR","294.00","190.53","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT402FC5","SVCCT40-2FC5","CT40 PLUS 2 DAY 5YR","390.00","252.74","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT402PS5","SVCCT40-2PS5","CT40 COMPLETE 2DAY 5YR","775.00","502.23","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT405FC1R","SVCCT40-5FC1R","CT40 PLUS 5 DAY 1YR RENEWAL","95.00","61.56","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT405FC2R","SVCCT40-5FC2R","CT40 PLUS 5 DAY 2YR RENEWAL","189.00","122.48","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT405FC3","SVCCT40-5FC3","CT40 PLUS 5 DAY 3YR","258.00","167.20","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT405FC5","SVCCT40-5FC5","CT40 PLUS 5 DAY 5YR","425.00","275.42","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT40AEFC1R","SVCCT40-AEFC1R","CT40 PLUS ADV EXCH 1YR RENEWAL","136.00","88.13","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT40AEFC2R","SVCCT40-AEFC2R","CT40 PLUS ADV EXCH 2YR RENEWAL","272.00","176.27","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT40AEFC3","SVCCT40-AEFC3","CT40 PLUS ADV EXCH 3YR","372.00","241.07","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT40EXW1R","SVCCT40-EXW1R","CT40 BASIC 1YR EXT WARR RENEWAL","78.00","50.55","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT40EXW2","SVCCT40-EXW2","CT40 BASIC 1YR STD AND 1YR EXT WARR","78.00","50.55","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT40EXW3","SVCCT40-EXW3","CT40 BASIC 1YR STD AND 2YR EXT WARR","156.00","101.09","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT40WWAN2FC3","SVCCT40WWAN-2FC3","CT40 WWAN ONLY PLUS 2DAY 3YR","417.00","270.23","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT40WWAN2FC5","SVCCT40WWAN-2FC5","CT40 WWAN ONLY PLUS 2DAY 5YR","694.00","449.74","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT40WWAN5FC3","SVCCT40WWAN-5FC3","CT40 WWAN ONLY PLUS 5DAY 3YR","375.00","243.02","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT40WWAN5FC5","SVCCT40WWAN-5FC5","CT40 WWAN ONLY PLUS 5DAY 5YR","621.00","402.44","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT40WWANEXW2","SVCCT40WWAN-EXW2","CT40 WWAN ONLY BASIC 1YR STD+1YR EXT WAR","86.00","55.73","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT40WWANEXW3","SVCCT40WWAN-EXW3","CT40 WWAN ONLY BASIC 1YR STD+2YR EXT WAR","129.00","83.60","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT502FC1R","SVCCT50-2FC1R","CT50 PLUS 2 DAY 1Y RNWL","128.10","83.02","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT502FC2R","SVCCT50-2FC2R","CT50 PLUS 2 DAY 2Y RNWL","254.10","164.67","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT502FC3","SVCCT50-2FC3","CT50 PLUS 2 DAY 3 YEARS","346.50","224.55","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT502FC4","SVCCT50-2FC4","CT50 FULL COMP 2 DAY 4 YEARS","462.00","299.40","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT502FC5","SVCCT50-2FC5","CT50 FULL COMP 2 DAY 5 YEARS","577.50","374.25","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT502LC1R","SVCCT50-2LC1R","CT50 PLUS 2D TURN 1 YR RNWL","115.50","74.85","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT502LC3","SVCCT50-2LC3","CT50 PLUS 2 DAY 3Y","302.40","195.97","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT502LC5","SVCCT50-2LC5","CT50 LTD COMP 2 DAY 5Y","489.30","317.08","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT502PS5","SVCCT50-2PS5","CT50 COMPLETE 2DAY 5YR","682.50","442.29","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT505FC1R","SVCCT50-5FC1R","CT50 PLUS 5 DAY 1Y RNWL","113.40","73.49","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT505FC2R","SVCCT50-5FC2R","CT50 PLUS 5 DAY 2 YR RNWL","226.80","146.97","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT505FC3","SVCCT50-5FC3","CT50 PLUS 5 DAY 3 YEARS","321.30","208.21","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT505FC5","SVCCT50-5FC5","CT50 FULL COMP 5 DAY 5 YEARS","535.50","347.03","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT505LC1R","SVCCT50-5LC1R","CT50 PLUS 5 DAY 1 YR RENEWAL","98.70","63.97","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT505LC3","SVCCT50-5LC3","CT50 PLUS 5 DAY 3 YR DAY ONE","255.15","165.35","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT505LC5","SVCCT50-5LC5","CT50 LTD COMP 5 DAY 5YR","406.35","263.33","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT50ACC2LC1R","SVCCT50ACC-2LC1R","CT50 ACC CHGS/DOCK PLUS 2D 1Y RNWL","24.15","15.65","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT50ACC2LC2R","SVCCT50ACC-2LC2R","CT50 ACC CHGS/DOCK PLUS 2D 2Y RNWL","48.30","31.30","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT50ACC2LC3","SVCCT50ACC-2LC3","CT50 ACC CHGS/DOCK PLUS 2DAY 3Y","69.30","44.91","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT50ACC5LC1R","SVCCT50ACC-5LC1R","CT50 ACC CHGS/DOCK PLUS 5D 1Y RNWL","21.00","13.61","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT50ACC5LC2R","SVCCT50ACC-5LC2R","CT50 ACC CHGS/DOCK PLUS 5D 2Y RNWL","42.00","27.22","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT50ACC5LC3","SVCCT50ACC-5LC3","CT50 ACC CHGS/DOCK PLUS 5DAY 3Y","57.75","37.42","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT50EXW1R","SVCCT50-EXW1R","CT50, Basic, Ext Wty, 1 yr rnw orPSC","64.05","41.51","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT50EXW2","SVCCT50-EXW2","CT50, Basic, Ext Wty, 2 yr","57.75","37.42","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT50EXW3","SVCCT50-EXW3","CT50, Basic, Ext Wty, 3 yr","116.55","75.53","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT602FC1R","SVCCT60-2FC1R","CT60 PLUS 2 DAY 1 YEAR RENEWAL","139.65","90.50","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT602FC2R","SVCCT60-2FC2R","CT60 PLUS 2 DAY 2 YEAR RENEWAL","279.30","180.99","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT602FC3","SVCCT60-2FC3","CT60 PLUS 2 DAY 3 YEAR","381.15","247.01","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT602FC5","SVCCT60-2FC5","CT60 PLUS 2 DAY 5 YEAR","630.00","408.27","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT602PS5","SVCCT60-2PS5","CT60 COMPLETE 2 DAY 5 YEAR","745.50","483.12","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT605FC1R","SVCCT60-5FC1R","CT60 PLUS 5 DAY 1 YEAR RENEWAL","123.90","80.29","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT605FC2R","SVCCT60-5FC2R","CT60 PLUS 5 DAY 2 YEAR RENEWAL","247.80","160.58","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT605FC3","SVCCT60-5FC3","CT60, Plus, 5 Day Turn, 3 Year, Day 1","343.35","222.50","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT605FC5","SVCCT60-5FC5","CT60 PLUS 5 DAY 5 YEAR","567.00","367.44","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT60AEFC1R","SVCCT60-AEFC1R","CT60 PLUS ADVANCE EX 1 YEAR RENEWAL","176.40","114.31","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT60AEFC2R","SVCCT60-AEFC2R","CT60 PLUS ADVANCE EX 2 YEAR RENEWAL","325.80","228.63","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT60AEFC3","SVCCT60-AEFC3","CT60 PLUS ADVANCE EX 3 YEAR","475.65","308.25","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCT60EXW3","SVCCT60-EXW3","CT60 BASIC 10-15 DAY 3YR (1YR+2YRS)","116.55","75.53","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV312FC1R","SVCCV31-2FC1R","CV31 PLUS 2D 1Y RNWL","248.85","161.26","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV312FC2R","SVCCV31-2FC2R","CV31 PLUS 2D 2Y RNWL","483.00","313.01","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV312FC3","SVCCV31-2FC3","CV31 PLUS 2 DAY TURN 3","607.95","393.98","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV312FC5","SVCCV31-2FC5","CV31, Full Comprehensive, 2 day turn, 5","940.00","609.16","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV315FC1R","SVCCV31-5FC1R","CV31 PLUS 5D 1Y RNWL","220.50","142.89","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV315FC2R","SVCCV31-5FC2R","CV31 PLUS 5D 2Y RNWL","430.50","278.98","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV315FC3","SVCCV31-5FC3","CV31 PLUS 5 DAY TURN 3","526.05","340.91","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV315FC5","SVCCV31-5FC5","CV31 FULL COMP 5 DAY 5 YEAR *PE NEEDED*","820.00","531.40","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV412FC1R","SVCCV41-2FC1R","CV41 PLUS 2D 1Y RNWL","248.85","161.26","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV412FC2R","SVCCV41-2FC2R","CV41 PLUS 2D 2Y RNWL","483.00","313.01","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV412FC3","SVCCV41-2FC3","CV41 PLUS 2 DAY TURN 3","607.95","393.98","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV415FC1R","SVCCV41-5FC1R","CV41 PLUS 5D 1Y RNWL","221.55","143.58","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV415FC2R","SVCCV41-5FC2R","CV41 PLUS 5D 2Y RNWL","430.50","278.98","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV415FC3","SVCCV41-5FC3","CV41 PLUS 5 DAY TURN 3","526.05","340.91","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV612FC1R","SVCCV61-2FC1R","CV61 PLUS 2D 1Y RNWL","334.40","216.70","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV612FC2R","SVCCV61-2FC2R","CV61 PLUS 2D 2Y RNWL","646.80","419.15","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV612FC3","SVCCV61-2FC3","CV61 PLUS 2 DAY TURN 3","732.60","474.76","0","Honeywell Scanning & Mobility","HSM","Y","0.000"
"HSM-SVCCV615FC1R","SVCCV61-5FC1R","CV61 PLUS 5D 1Y RNWL","289.30","187.47","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV615FC2R","SVCCV61-5FC2R","CV61 PLUS 5D 2Y RNWL","561.00","363.55","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCCV615FC3","SVCCV61-5FC3","CV61 PLUS 5 DAY TURN 3","643.50","417.02","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60S2LC1R","SVCD60S-2LC1R","D60S PLUS 2 TURN 1Y RNWL","74.55","48.31","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60S2LC2R","SVCD60S-2LC2R","D60S PLUS 2 DAY 2YR RNWL","144.90","93.90","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60S2LC3","SVCD60S-2LC3","D60S PLUS 2 TURN 3 YR","204.75","132.68","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60S5LC1R","SVCD60S-5LC1R","D60S PLUS 5 TURN 1Y RNWL","61.95","40.15","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60S5LC2R","SVCD60S-5LC2R","D60S PLUS 5 DAY 2YR RNWL","121.80","78.93","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60S5LC3","SVCD60S-5LC3","D60S PLUS 5 TURN 3 YR","170.10","110.23","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60SACC2FC1R","SVCD60SACC-2FC1R","D60S ACC CHGS/DOCK PLUS 2D 1Y RNWL","12.60","8.17","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60SACC2FC2R","SVCD60SACC-2FC2R","D60S ACC CHGS/DOCK PLUS 2D 2Y RNWL","24.15","15.65","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60SACC2FC3","SVCD60SACC-2FC3","D60S ACC CHGS/DOCK PLUS 2DAY 3Y","23.10","14.97","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60SACC2LC1R","SVCD60SACC-2LC1R","D60S ACC PLUS 2DAY 1YR RNWL","12.60","8.17","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60SACC2LC2R","SVCD60SACC-2LC2R","D60S ACC PLUS 2DAY 2YR RNWL","23.10","14.97","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60SACC2LC3","SVCD60SACC-2LC3","D60S ACC PLUS 2DAY 3Y","25.20","16.34","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60SACC5FC1R","SVCD60SACC-5FC1R","D60S ACC CHGS/DOCK PLUS 5D 1Y RNWL","9.45","6.12","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60SACC5FC2R","SVCD60SACC-5FC2R","D60S ACC CHGS/DOCK PLUS 5D 2Y RNWL","16.80","10.88","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60SACC5FC3","SVCD60SACC-5FC3","D60S ACC CHGS/DOCK PLUS 5DAY 3Y","17.85","11.56","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60SACC5LC1R","SVCD60SACC-5LC1R","D60S ACC PLUS 5DAY 1YR RNWL","9.45","6.12","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60SACC5LC2R","SVCD60SACC-5LC2R","D60S ACC PLUS 5DAY 2YR RNWL","16.80","10.88","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD60SACC5LC3","SVCD60SACC-5LC3","D60S ACC PLUS 5DAY 3Y","18.90","12.25","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD61XXACC2FC1R","SVCD61XXACC-2FC1R","D61XX ACC CHGS/DOCK PLUS 2D 1Y RNWL","19.95","12.93","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD61XXACC2FC2R","SVCD61XXACC-2FC2R","D61XX ACC CHGS/DOCK PLUS 2D 2Y RNWL","39.90","25.85","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD61XXACC2FC3","SVCD61XXACC-2FC3","D61XX ACC CHGS/DOCK PLUS 2DAY 3Y","47.25","30.61","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD61XXACC5FC1R","SVCD61XXACC-5FC1R","D61XX ACC CHGS/DOCK PLUS 5D 1Y RNWL","15.75","10.20","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD61XXACC5FC2R","SVCD61XXACC-5FC2R","D61XX ACC CHGS/DOCK PLUS 5D 2Y RNWL","30.45","19.73","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD61XXACC5FC3","SVCD61XXACC-5FC3","D61XX ACC CHGS/DOCK PLUS 5DAY 3Y","37.80","24.49","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD65XXACC2FC1R","SVCD65XXACC-2FC1R","D65XX ACC CHGS/DOCK PLUS 2D 1Y RNWL","19.95","12.93","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD65XXACC2FC2R","SVCD65XXACC-2FC2R","D65XX ACC CHGS/DOCK PLUS 2D 2Y RNWL","39.90","25.85","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD65XXACC2FC3","SVCD65XXACC-2FC3","D65XX ACC CHGS/DOCK PLUS 2DAY 3Y","47.25","30.61","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD65XXACC5FC1R","SVCD65XXACC-5FC1R","D65XX ACC CHGS/DOCK PLUS 5D 1Y RNWL","15.75","10.20","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD65XXACC5FC2R","SVCD65XXACC-5FC2R","D65XX ACC CHGS/DOCK PLUS 5D 2Y RNWL","30.45","19.73","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD65XXACC5FC3","SVCD65XXACC-5FC3","D65XX ACC CHGS/DOCK PLUS 5DAY 3Y","37.80","24.49","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70E2FC1R","SVCD70E-2FC1R","D70E PLUS 2 TURN 1Y RNWL","122.85","79.61","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70E2FC2R","SVCD70E-2FC2R","D70E PLUS 2 DAY 2YR RNWL","236.25","153.09","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70E2FC3","SVCD70E-2FC3","D70E PLUS 2 TURN 3 YR","330.75","214.34","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70E5FC1R","SVCD70E-5FC1R","D70E PLUS 5 TURN 1Y RNWL","105.00","68.04","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70E5FC2R","SVCD70E-5FC2R","D70E PLUS 5 DAY 2YR RNWL","203.70","132.01","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70E5FC3","SVCD70E-5FC3","D70E PLUS 5 TURN 3 YR","274.05","177.60","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70E5WT1R","SVCD70E-5WT1R","D70E Wear and Tear 5 TURN 1Y RNWL","94.50","61.24","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70EACC2FC1R","SVCD70EACC-2FC1R","D70E ACC PLUS 2DAY 1YR RNWL","24.15","15.65","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70EACC2FC2R","SVCD70EACC-2FC2R","D70E ACC PLUS 2DAY 2YR RNWL","46.20","29.94","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70EACC2FC3","SVCD70EACC-2FC3","D70E ACC PLUS 2DAY 3Y","47.25","30.61","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70EACC5FC1R","SVCD70EACC-5FC1R","D70E ACC PLUS 5DAY 1YR RNWL","13.65","8.85","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70EACC5FC2R","SVCD70EACC-5FC2R","D70E ACC PLUS 5DAY 2YR RNWL","25.20","16.34","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD70EACC5FC3","SVCD70EACC-5FC3","D70E ACC PLUS 5DAY 3Y","37.80","24.49","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD75E2FC1R","SVCD75E-2FC1R","D75E PLUS 2 TURN 1Y RNWL","122.85","79.61","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD75E2FC2R","SVCD75E-2FC2R","D75E PLUS 2DAY 2YR RNWL","245.70","159.23","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD75E2FC3","SVCD75E-2FC3","D75E PLUS 2 TURN 3 YR","330.75","214.34","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD75E5FC1R","SVCD75E-5FC1R","D75E PLUS 5 TURN 1Y RNWL","105.00","68.04","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD75E5FC2R","SVCD75E-5FC2R","D75E PLUS 5DAY 2YR RNWL","207.90","134.73","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD75E5FC3","SVCD75E-5FC3","D75E PLUS 5 TURN 3 YR","274.05","177.60","0","Honeywell Scanning & Mobility","HSM","Y","0.000"
"HSM-SVCD78XXACC2FC1R","SVCD78XXACC-2FC1R","D78XX ACC CHGS/DOCK PLUS 2D 1Y RNWL","37.40","24.23","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD78XXACC2FC2R","SVCD78XXACC-2FC2R","D78XX ACC CHGS/DOCK PLUS 2D 2Y RNWL","74.80","48.47","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD78XXACC2FC3","SVCD78XXACC-2FC3","D78XX ACC CHGS/DOCK PLUS 2DAY 3Y","70.40","45.62","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD78XXACC5FC1R","SVCD78XXACC-5FC1R","D78XX ACC CHGS/DOCK PLUS 5D 1Y RNWL","24.20","15.69","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD78XXACC5FC2R","SVCD78XXACC-5FC2R","D78XX ACC CHGS/DOCK PLUS 5D 2Y RNWL","47.30","30.65","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD78XXACC5FC3","SVCD78XXACC-5FC3","D78XX ACC CHGS/DOCK PLUS 5DAY 3Y","60.50","39.21","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD7XEACC2FC1R","SVCD7XEACC-2FC1R","D7XE ACC CHGS/DOCK PLUS 2D 1Y RNWL","24.15","15.65","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD7XEACC2FC2R","SVCD7XEACC-2FC2R","D7XE ACC CHGS/DOCK PLUS 2D 2Y RNWL","46.20","29.94","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD7XEACC2FC3","SVCD7XEACC-2FC3","D7XE ACC CHGS/DOCK PLUS 2DAY 3Y","48.30","31.30","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD7XEACC5FC1R","SVCD7XEACC-5FC1R","D7XE ACC CHGS/DOCK PLUS 5D 1Y RNWL","14.70","9.53","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD7XEACC5FC2R","SVCD7XEACC-5FC2R","D7XE ACC CHGS/DOCK PLUS 5D 2Y RNWL","27.30","17.69","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCD7XEACC5FC3","SVCD7XEACC-5FC3","D7XE ACC CHGS/DOCK PLUS 5DAY 3Y","37.80","24.49","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCE4204B2FC1R","SVCE4204B-2FC1R","E-4204B 203DPI PLUS 2D 1 YR RNWL OR PS","40.70","26.38","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCE4204B2FC2R","SVCE4204B-2FC2R","E-4204B 203DPI PLUS 2D 2 YR RNWL OR PS","81.40","52.75","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCE4204B2FC3","SVCE4204B-2FC3","E-4204B 203DPI PLUS 2D 3 YR","112.20","72.72","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCE4204B2PS5","SVCE4204B-2PS5","E-4204B 203DPI COMPLETE 2D 5 YR","214.50","139.01","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCE4204B5FC1R","SVCE4204B-5FC1R","E-4204B 203DPI PLUS 5D 1 YR RNWL OR PS","31.90","20.67","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCE4204B5FC2R","SVCE4204B-5FC2R","E-4204B 203DPI PLUS 5D 2 YR RNWL OR PS","63.80","41.34","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCE4204B5FC3","SVCE4204B-5FC3","E-4204B 203DPI PLUS 5D 3 YR","89.10","57.74","0","Honeywell Scanning & Mobility","HSM","N","0.000"
"HSM-SVCE4204BEXW1R","SVCE4204B-EXW1R","E-4204B 203DPI BASIC 1 YR RNWL OR PS","18.70","12.12","0","Honeywell Scanning & Mobility","HSM","N","0.000"
